Id,LotFrontage,LotArea,Street,Alley,Utilities,OverallQual,YearBuilt,TotalBsmtSF,CentralAir,Electrical,GrLivArea,PavedDrive,EnclosedPorch,PoolArea,Fence,SaleCondition_Abnorml,SaleCondition_Normal,SaleCondition_Partial,MSZoning_C (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,NearArtery_or_Feedr,PositiveFeat,BsmtQuartersQ,DeductionsFunctional,RegularityOfShape,means_neigh,TotBath,KitchensRating,FireplacesRating,GarageRating,HasBasement,SalePrice
1159,92.0,11932,2,0.0,4,8,2007,7.365180126021013,1,0.0,7.365180126021013,3,0,0,0.0,0,0,1,0,0,1,0,1,0,0.0,0.0,1,225379.8372093023,2.0,4,0,9,1,12.367885325692589
1160,76.0,9120,2,0.0,4,6,1974,6.803505257608338,1,0.0,7.53689712956617,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,189050.0684931507,2.5,4,3,8,1,12.128111104060462
1161,24.0,2280,2,0.0,4,6,1978,6.75110146893676,1,0.0,7.283448228756631,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,142694.44444444447,2.5,3,3,6,1,11.891361900690473
1162,70.6246105919003,14778,2,0.0,4,6,1954,7.16703787691222,1,0.0,7.402451520818244,3,0,0,0.0,0,1,0,0,0,1,0,0,1,1.0,0.0,1,210624.72549019608,2.0,4,4,6,1,12.319401330837177
1163,109.0,8724,2,0.0,4,5,1968,6.795705775173514,1,0.0,6.795705775173514,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,136793.13513513515,1.0,3,1,6,1,11.76756768334381
1164,60.0,12900,2,0.0,4,4,1969,7.088408778675395,1,0.0,7.1372784372603855,3,0,0,0.0,0,0,0,0,0,1,0,1,0,3.0,0.0,1,136793.13513513515,3.0,6,0,4,1,11.598726943661342
1165,70.6246105919003,16157,2,0.0,4,5,1978,7.215239978730097,1,0.0,7.266827347520591,3,0,0,0.0,0,1,0,0,0,1,0,1,0,2.0,0.0,1,238772.7272727273,2.5,4,3,6,1,12.175613438045465
1166,79.0,9541,2,0.0,4,7,2009,7.31455283232408,1,0.0,7.31455283232408,3,0,0,0.0,0,0,1,0,0,1,0,0,0,0.0,0.0,1,316270.6233766234,2.0,4,0,6,1,12.359523080243038
1167,64.0,10475,2,0.0,4,8,2008,7.434847875211999,1,0.0,7.434847875211999,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,197965.77333333332,2.0,4,0,9,1,12.41044104151805
1168,58.0,10852,2,0.0,4,6,2000,6.8658910748834385,1,0.0,7.421177528595393,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,192854.50632911394,3.5,3,3,6,1,12.061046873479915
1169,120.0,13728,2,0.0,4,6,1935,7.027314514039777,1,0.0,7.653494909661253,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,128219.7,2.0,4,6,6,1,12.367340793126296
1170,118.0,35760,2,0.0,4,10,1995,7.5652752818989315,1,0.0,8.196161139282902,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,335295.31707317074,4.5,4,3,9,1,13.345506928718539
1171,76.0,9880,2,0.0,4,6,1977,6.999422467507961,1,0.0,7.0192966537150445,3,0,576,1.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,156270.12244897962,2.0,3,1,3,1,12.049418835484797
1172,76.0,9120,2,0.0,4,6,1958,7.13966033596492,1,0.0,7.13966033596492,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,145847.08,2.0,3,3,6,1,12.0015054797889
1173,35.0,4017,2,2.0,4,7,2006,6.437751649736401,1,0.0,7.1308988302963465,3,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,225379.8372093023,2.5,4,0,6,1,12.05466819137094
1174,138.0,18030,2,0.0,4,5,1946,7.37650812632622,1,0.0,8.034631032923107,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1.0,4.0,1,212565.42857142855,3.0,5,4,0,1,12.20856952572876
1175,80.0,16560,2,0.0,4,6,1932,6.858565034791365,1,0.0,7.76004068088038,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,210624.72549019608,2.5,3,4,6,1,12.384218830913648
1176,85.0,10678,2,0.0,4,8,1992,7.428333194190806,1,0.0,7.962763930168115,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,335295.31707317074,2.5,4,3,6,1,12.560244459250788
1177,37.0,6951,2,0.0,4,5,1984,6.775366090936392,1,0.0,6.827629234502852,3,0,0,1.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,156270.12244897962,2.0,3,0,3,1,11.691071650353702
1178,62.54807692307692,3950,2,1.0,4,6,1926,6.706862336602747,1,0.0,7.1098794630722715,1,116,0,0.0,0,1,0,0,0,0,1,1,0,0.0,0.0,1,128225.30088495574,1.0,3,0,3,1,11.652687407345388
1179,54.0,7681,2,0.0,4,5,1921,6.594413459749778,1,0.0,7.202661196523238,3,102,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,210624.72549019608,1.5,3,4,2,1,11.95053502640496
1180,77.0,8335,2,0.0,4,5,1954,0.0,1,0.0,7.024649030453636,1,190,0,0.0,0,1,0,0,0,1,0,0,0,0.0,2.0,1,128219.7,1.0,3,4,0,0,11.440354772135393
1181,70.6246105919003,11170,2,0.0,4,7,1990,7.103322062526113,1,0.0,7.829630389150193,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,242247.44736842107,2.5,3,0,6,1,12.429216196844383
1182,64.0,5587,2,0.0,4,8,2008,7.3777589082278725,1,0.0,7.409741954080923,3,0,0,0.0,0,0,1,0,0,0,1,0,0,3.0,0.0,1,210624.72549019608,3.5,4,4,6,1,12.8802918162046
1183,160.0,15623,2,0.0,4,10,1996,7.78155595923534,1,0.0,8.406485069431817,3,0,555,1.0,1,0,0,0,0,1,0,0,0,3.0,0.0,1,335295.31707317074,4.5,5,6,9,1,13.521139497361697
1184,60.0,10800,2,1.0,4,5,1920,7.02108396428914,1,0.0,7.029972911706386,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,128225.30088495574,2.0,3,4,6,1,11.695247021764184
1185,50.0,35133,1,0.0,4,5,1963,7.360103972989152,1,0.0,7.360103972989152,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,242247.44736842107,2.5,3,6,9,1,12.137258329529814
1186,60.0,9738,2,0.0,4,5,1924,6.664409020350408,1,0.0,7.107425474110705,3,236,0,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,128219.7,2.0,3,0,3,1,11.560762794384388
1187,107.0,10615,2,0.0,4,3,1900,6.885509670034818,1,0.0,7.4377951216719325,3,0,0,0.0,1,0,0,0,0,1,0,1,0,1.0,0.0,1,128225.30088495574,3.0,6,0,4,1,11.461632170582678
1188,89.0,12461,2,0.0,4,8,1994,7.392647520721623,1,0.0,7.392647520721623,3,192,0,1.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,335295.31707317074,3.0,4,2,9,1,12.476099782743233
1189,68.0,8935,2,0.0,4,7,2002,6.7226297948554485,1,0.0,7.414572881350589,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,197965.77333333332,2.5,4,0,6,1,12.180754837545884
1190,60.0,7500,2,0.0,4,7,1999,6.901737206656574,1,0.0,7.4977617006225685,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,192854.50632911394,2.5,4,3,6,1,12.14950229404178
1191,76.0,32463,2,0.0,4,4,1961,7.130098510125578,1,0.0,7.3914152346753585,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,156270.12244897962,2.0,3,3,12,1,12.031719258385396
1192,24.0,2645,2,2.0,4,8,1999,6.654152520183219,1,0.0,7.273092595999522,3,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,225379.8372093023,2.5,4,0,6,1,12.066810578196666
1193,60.0,9600,2,1.0,4,5,1925,6.553933404025811,1,0.0,7.294377299288821,2,84,0,1.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,1.0,4,0,3,1,11.736069016284437
1194,70.6246105919003,4500,2,0.0,4,6,1999,7.1098794630722715,1,0.0,7.1098794630722715,3,0,0,0.0,0,1,0,0,0,0,1,0,0,3.0,0.0,1,156270.12244897962,3.0,3,0,6,1,12.013700752882718
1195,80.0,9364,2,0.0,4,6,1969,6.4967749901858625,1,0.0,7.20934025660291,3,0,0,1.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,136793.13513513515,1.5,3,0,3,1,11.970350312009105
1196,51.0,8029,2,0.0,4,6,2005,6.590301048196686,1,0.0,7.283448228756631,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,192854.50632911394,2.5,4,0,6,1,12.078239274020289
1197,58.0,14054,2,0.0,4,7,2006,6.778784897685177,1,0.0,7.529943370601589,3,0,0,0.0,0,0,1,0,0,1,0,0,0,0.0,0.0,1,192854.50632911394,2.5,4,4,9,1,12.297785453453374
1198,65.0,8850,2,0.0,4,7,1916,6.703188113240863,1,0.0,7.432483807917119,3,330,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,1.0,3,4,3,1,11.877568578558138
1199,70.0,9100,2,0.0,4,7,2001,7.10002716662926,1,0.0,7.10002716662926,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,197965.77333333332,2.0,4,0,6,1,12.089538829274222
1200,75.0,11235,2,0.0,4,4,1963,6.957497370876951,1,0.0,7.231287004327616,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,136793.13513513515,1.5,3,1,6,1,11.904967552746252
1201,71.0,9353,2,0.0,4,4,1970,6.761572768804055,1,0.0,6.761572768804055,3,0,0,0.0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,145847.08,1.0,3,0,3,1,11.661776411702583
1202,80.0,10400,2,0.0,4,7,1998,6.763884908562435,1,0.0,7.483806687665835,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,197965.77333333332,2.5,4,0,6,1,12.195517131590657
1203,50.0,6000,2,0.0,4,5,1925,6.784457062637643,1,0.0,7.206377291472252,1,208,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,124834.05172413793,2.0,3,2,3,1,11.669929213779893
1204,75.0,9750,2,0.0,4,7,2000,7.396335293800808,1,0.0,7.396335293800808,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,197965.77333333332,2.0,4,3,6,1,12.269047444691562
1205,78.0,10140,2,0.0,4,5,1975,6.962243464266207,1,0.0,6.97914527506881,3,0,0,1.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,189050.0684931507,2.5,3,0,6,1,11.941455846009388
1206,90.0,14684,2,0.0,4,7,1990,7.67693714581808,1,0.0,7.694392802629421,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,186555.7966101695,2.0,4,3,9,1,12.513189630620563
1207,62.54807692307692,8900,2,0.0,4,4,1966,6.962243464266207,1,0.0,6.962243464266207,3,0,0,1.0,0,1,0,0,1,0,0,0,0,0.0,0.0,1,186555.7966101695,2.0,3,0,3,1,11.580584113444043
1208,70.0,9135,2,0.0,4,6,2003,7.427738840532894,1,0.0,7.438383530044307,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,3.0,4,0,6,1,12.206072645530174
1209,70.0,7763,2,0.0,4,5,1962,6.836259277277067,1,0.0,7.1569563646156364,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,145847.08,2.0,3,0,6,1,11.84939770159144
1210,85.0,10182,2,0.0,4,8,2006,7.414572881350589,1,0.0,7.414572881350589,3,0,0,0.0,0,0,1,0,0,1,0,0,0,3.0,0.0,1,225379.8372093023,3.0,4,4,6,1,12.577636201962656
1211,70.0,11218,2,0.0,4,6,1992,6.961296045910167,1,0.0,7.520234556474628,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,186555.7966101695,2.5,4,3,6,1,12.14950229404178
1212,152.0,12134,2,0.0,4,8,1988,6.326149473155099,1,0.0,7.468513271496337,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,192854.50632911394,2.0,3,0,6,1,12.007621706806335
1213,50.0,9340,2,0.0,4,4,1941,6.51025834052315,1,0.0,6.51025834052315,1,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,128219.7,2.0,3,0,3,1,11.635143097694478
1214,62.54807692307692,10246,2,0.0,4,4,1965,6.473890696352274,1,0.0,6.866933284461882,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,136793.13513513515,1.5,3,0,3,1,11.884489021402711
1215,69.0,10205,2,0.0,4,5,1962,6.829793737512425,1,0.0,6.906754778648554,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,145847.08,2.0,3,0,3,1,11.809319478024031
1216,99.0,7094,2,0.0,4,5,1966,6.795705775173514,1,0.0,6.795705775173514,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,136793.13513513515,1.0,3,0,3,1,11.736069016284437
1217,68.0,8930,2,0.0,4,6,1978,0.0,1,0.0,7.550661243105336,3,0,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,136793.13513513515,2.0,6,0,6,0,11.626254150277232
1218,72.0,8640,2,0.0,4,8,2009,7.170119543449628,1,0.0,7.1808311990445555,3,0,0,0.0,0,0,1,0,0,0,0,0,0,3.0,0.0,1,225379.8372093023,3.0,4,0,6,1,12.343466568968994
1219,52.0,6240,2,0.0,4,4,1947,0.0,0,0.0,6.815639990074331,1,0,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,124834.05172413793,1.0,3,0,0,0,11.296012463406655
1220,21.0,1680,2,0.0,4,6,1971,6.51025834052315,1,0.0,7.1049654482698426,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0.0,0.0,1,104493.75,1.5,3,0,0,1,11.424094251263613
1221,66.0,7800,2,0.0,4,5,1964,6.815639990074331,1,0.0,6.815639990074331,3,0,0,0.0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,145847.08,1.0,3,0,3,1,11.652687407345388
1222,55.0,8250,2,0.0,4,5,1968,6.858565034791365,1,0.0,7.099201743553092,3,0,0,0.0,0,1,0,0,0,1,0,1,0,1.0,0.0,1,136793.13513513515,1.0,3,3,3,1,11.805595078933049
1223,78.0,10496,2,0.0,4,6,1949,6.946975992135418,1,0.0,7.520776415062797,3,0,0,1.0,0,1,0,0,0,1,0,1,0,0.0,0.0,1,145847.08,2.0,3,4,3,1,11.870599909242044
1224,89.0,10680,2,0.0,4,5,1951,7.666690200080086,0,0.0,7.666690200080086,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,3.0,1,145847.08,2.0,3,0,6,1,11.834284063781393
1225,60.0,15384,2,0.0,4,7,2004,6.669498089857879,1,0.0,7.306531398939505,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,192854.50632911394,3.5,4,4,6,1,12.122691036591123
1226,65.0,10482,2,0.0,4,6,1958,6.376726947898627,1,0.0,7.037027614686276,3,0,0,1.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,145847.08,1.5,3,0,3,1,11.884489021402711
1227,86.0,14598,2,0.0,4,6,2007,6.795705775173514,1,0.0,7.566828479208331,3,0,0,0.0,0,1,0,0,0,1,0,1,0,0.0,0.0,1,225379.8372093023,2.5,4,4,9,1,12.273731294003989
1228,72.0,8872,2,0.0,4,5,1965,6.815639990074331,1,0.0,6.815639990074331,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,145847.08,2.0,4,0,6,1,11.898187865760873
1229,65.0,8769,2,0.0,4,9,2008,7.43955930913332,1,0.0,7.43955930913332,3,0,0,0.0,0,0,1,0,0,1,0,0,0,3.0,0.0,1,316270.6233766234,2.5,5,4,9,1,12.813917896253697
1230,70.0,7910,2,0.0,4,5,1960,6.980075940561763,1,0.0,7.317876198626496,3,0,0,1.0,0,1,0,0,0,1,0,0,0,2.0,4.0,1,145847.08,2.0,3,0,3,1,11.751942365440728
1231,70.6246105919003,18890,2,0.0,4,5,1977,7.215975002651466,1,0.0,7.8709295967551425,1,145,0,0.0,0,1,0,0,0,1,0,1,0,3.0,0.0,1,136793.13513513515,3.0,6,3,6,1,12.154779351142624
1232,70.0,7728,2,0.0,4,5,1962,7.00850518208228,1,0.0,7.081708586105575,3,0,0,1.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,145847.08,2.0,3,0,6,1,11.794337924408413
1233,70.0,9842,2,0.0,4,4,1962,0.0,1,0.0,7.1098794630722715,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,145847.08,2.0,6,0,6,0,11.53076538309856
1234,70.6246105919003,12160,2,0.0,4,5,1959,7.080026499922591,1,0.0,7.080026499922591,3,0,0,1.0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,145847.08,2.0,3,0,6,1,11.863582336583399
1235,55.0,8525,2,0.0,4,5,1911,6.84587987526405,0,0.0,7.582738488914411,1,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,1,142591.36,1.5,3,0,0,1,11.77528972943772
1236,96.0,13132,2,0.0,4,5,1914,6.616065185132817,1,0.0,7.486613313139955,1,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,210624.72549019608,1.5,3,0,2,1,11.841415931849784
1237,36.0,2628,2,0.0,4,7,2003,6.638567789166521,1,0.0,7.3938782901077555,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,316270.6233766234,2.5,4,0,6,1,12.075394321888057
1238,41.0,12393,2,0.0,4,7,2004,6.741700694652055,1,0.0,7.5745584842024805,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,197965.77333333332,2.5,4,4,6,1,12.180754837545884
1239,63.0,13072,2,0.0,4,6,2005,7.039660349862076,1,0.0,7.039660349862076,3,0,0,0.0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,186555.7966101695,1.5,3,0,6,1,11.867097278690842
1240,64.0,9037,2,0.0,4,8,2006,7.297091005160418,1,0.0,7.302496423727326,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,242247.44736842107,2.0,5,4,6,1,12.490875577231112
1241,65.0,8158,2,0.0,4,7,2003,6.784457062637643,1,0.0,7.477604243197589,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,3.5,4,0,6,1,12.323411137947407
1242,83.0,9849,2,0.0,4,7,2007,7.4318919168078,1,0.0,7.4318919168078,3,0,0,0.0,0,0,1,0,0,1,0,0,0,0.0,0.0,1,225379.8372093023,2.0,4,0,9,1,12.422505731952896
1243,85.0,10625,2,0.0,4,7,1974,6.959398512133975,1,0.0,7.067319848653476,3,0,0,1.0,0,0,0,0,0,1,0,0,0,3.0,0.0,1,189050.0684931507,3.0,4,6,6,1,12.043553716032399
1244,107.0,13891,2,0.0,4,10,2006,7.638198244285779,1,0.0,7.638198244285779,3,0,0,0.0,0,0,1,0,0,1,0,0,0,3.0,0.0,1,316270.6233766234,3.5,5,4,9,1,13.049792684569493
1245,70.6246105919003,11435,2,0.0,4,8,1929,6.674561391814426,1,0.0,7.324489979348532,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,210624.72549019608,1.0,4,8,6,1,12.345834587905333
1246,78.0,12090,2,0.0,4,6,1984,6.371611847231857,1,0.0,7.532623618788788,3,0,0,0.0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,189050.0684931507,3.5,3,3,6,1,12.089538829274222
1247,65.0,8125,2,0.0,4,7,2005,6.628041376179533,1,0.0,7.347943823148687,3,0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,1,225379.8372093023,2.5,4,0,6,1,12.136186518066006
1248,85.79881656804734,12328,2,0.0,4,6,1976,6.919683849847411,1,0.0,6.9411900550683745,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,156270.12244897962,2.0,3,0,9,1,12.042965307660024
1249,60.0,9600,2,1.0,4,6,1917,6.5998704992128365,0,0.0,7.629489916393995,2,259,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,1.5,3,4,4,1,11.771436160121729
1250,60.0,7200,2,0.0,4,5,1950,6.775366090936392,1,0.0,6.895682697747868,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,145847.08,1.0,3,0,3,1,11.686878772093667
1251,93.0,11160,2,0.0,4,7,1968,7.6544432264701125,1,0.0,7.6544432264701125,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,145847.08,3.5,5,6,6,1,12.404923504275338
1252,70.6246105919003,3136,2,0.0,4,7,2003,7.247792581767846,1,0.0,7.247792581767846,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,316270.6233766234,2.0,4,4,6,1,12.053795210084596
1253,62.0,9858,2,0.0,4,5,1968,6.761572768804055,1,0.0,6.773080375655535,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,156270.12244897962,2.0,3,0,3,1,11.77528972943772
1254,70.6246105919003,17542,2,0.0,4,7,1974,7.083387847625295,1,0.0,7.681099001536359,3,0,0,1.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,238772.7272727273,3.5,4,8,6,1,12.591335046320818
1255,60.0,6931,2,0.0,4,7,2003,6.61472560020376,1,0.0,7.412160334945205,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,128219.7,2.5,4,4,6,1,12.016122061571728
1256,52.0,6240,2,0.0,4,6,1931,6.784457062637643,1,0.0,7.220373836723949,3,0,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,124834.05172413793,1.0,3,4,3,1,11.755871643580617
1257,91.0,14303,2,0.0,4,8,1994,7.593877844605118,1,0.0,7.594381242551817,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,335295.31707317074,3.0,4,3,6,1,12.616525295149378
1258,56.0,4060,2,0.0,4,5,1922,6.761572768804055,1,0.0,6.761572768804055,3,0,0,0.0,0,1,0,0,0,1,0,1,0,0.0,0.0,1,128219.7,1.0,3,0,0,1,11.511924964636645
1259,59.0,9587,2,0.0,4,7,2005,6.752270376141742,1,0.0,7.061334366910438,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,192854.50632911394,3.0,4,0,6,1,12.154779351142624
1260,65.0,9750,2,0.0,4,6,1969,6.960347729101308,1,0.0,6.960347729101308,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,145847.08,2.5,3,0,6,1,11.925035115797062
1261,70.6246105919003,24682,2,0.0,4,6,1999,6.734591659972948,1,0.0,7.423568444259167,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,192854.50632911394,2.5,3,3,6,1,12.106252310247962
1262,80.0,9600,2,0.0,4,5,1956,6.956545443151569,1,0.0,6.956545443151569,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,145847.08,1.0,3,0,3,1,11.766792188927278
1263,62.54807692307692,11250,2,0.0,4,4,1957,7.00669522683704,1,0.0,7.488852955733459,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,2.0,1,212565.42857142855,2.0,3,6,3,1,11.992260421644849
1264,60.0,13515,2,2.0,4,6,1919,6.638567789166521,1,0.0,7.508787170634276,1,126,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,124834.05172413793,1.0,3,4,6,1,12.103486056755072
1265,34.0,4060,2,0.0,4,6,1998,7.247792581767846,1,0.0,7.198183577101943,3,0,0,0.0,1,0,0,0,1,0,0,0,0,3.0,0.0,1,145847.08,3.0,4,0,6,1,12.106252310247962
1266,35.0,3735,2,0.0,4,7,1999,6.53813982376767,1,0.0,7.280697195384741,3,0,0,0.0,0,1,0,0,0,0,0,0,0,3.0,0.0,1,225379.8372093023,3.5,4,0,6,1,12.122147410592412
1267,60.0,10120,2,0.0,4,7,1910,6.829793737512425,0,0.0,7.543802867501509,1,264,0,1.0,0,1,0,0,0,0,1,1,0,0.0,0.0,1,128225.30088495574,1.5,6,4,3,1,11.711776323715394
1268,89.0,13214,2,0.0,4,9,2008,7.601901959875166,1,0.0,7.609862200913554,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,242247.44736842107,2.0,5,4,9,1,12.84397135185964
1269,85.79881656804734,14100,2,0.0,4,8,1935,6.590301048196686,1,0.0,8.145259566516865,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,210624.72549019608,3.5,4,8,9,1,12.850554654108839
1270,78.0,11344,2,0.0,4,5,1958,6.773080375655535,1,0.0,7.329093736246592,3,0,0,1.0,0,1,0,0,0,1,0,1,0,1.0,0.0,1,145847.08,1.5,3,0,3,1,11.877568578558138
1271,70.6246105919003,23595,2,0.0,4,7,1979,7.194436851100335,1,0.0,7.329093736246592,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,212565.42857142855,2.5,4,3,6,1,12.468436909997665
1272,70.6246105919003,9156,2,0.0,4,6,1968,7.305860032684009,1,0.0,7.305860032684009,3,0,0,0.0,0,1,0,0,0,1,0,0,1,0.0,0.0,1,189050.0684931507,2.0,4,4,6,1,12.132156962580005
1273,62.54807692307692,13526,2,0.0,4,5,1965,6.840546529288687,1,0.0,6.840546529288687,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,136793.13513513515,2.0,3,0,3,1,11.827736204810263
1274,124.0,11512,2,0.0,4,6,1959,6.926577033222725,1,0.0,7.213031659834869,3,0,0,1.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,128219.7,2.0,5,4,3,1,12.083905011555967
1275,53.0,5362,2,0.0,4,5,1910,6.493753839851686,1,0.0,7.1308988302963465,3,81,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,210624.72549019608,2.0,3,4,6,1,11.842229212112828
1276,95.0,11345,2,0.0,4,5,1948,6.833031732786201,1,0.0,7.560080465021827,3,0,0,0.0,0,1,0,0,0,1,0,1,0,0.0,0.0,1,145847.08,2.0,6,0,6,1,11.827736204810263
1277,70.6246105919003,12936,2,0.0,4,6,1972,6.583409222158765,1,0.0,7.240649694255466,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,189050.0684931507,2.0,3,3,6,1,11.99535161421452
1278,70.6246105919003,17871,2,0.0,4,6,1967,7.426549072397305,1,0.0,7.452402451223638,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,189050.0684931507,2.5,3,4,6,1,12.195517131590657
1279,75.0,9473,2,0.0,4,8,2002,7.028201432058005,1,0.0,7.616283561580385,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,3.5,4,4,6,1,12.375815420117268
1280,60.0,7500,2,0.0,4,4,1920,6.548219102762372,1,0.0,7.028201432058005,3,164,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0.0,1,100123.7837837838,1.0,3,0,6,1,11.133128103610641
1281,67.0,9808,2,0.0,4,7,2002,7.360739903058278,1,0.0,7.360739903058278,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,3.0,4,0,6,1,12.332705296463539
